Date,Store,Dept,Weekly_Sales
2013-03-01,27,79,35229.35899999997
2013-03-01,27,80,24816.4603
2013-03-01,27,81,28706.021899999996
2013-03-01,27,82,23554.959
2013-03-01,27,83,10231.722500000002
2013-03-01,27,85,3071.6142999999997
2013-03-01,27,87,14857.693900000002
2013-03-01,27,90,93505.34110000003
2013-03-01,27,91,67820.23939999995
2013-03-01,27,92,100000.0
2013-03-01,27,93,51084.84810000004
2013-03-01,27,94,65363.48419999998
2013-03-01,27,95,99784.5246
2013-03-01,27,96,13943.635999999993
2013-03-01,27,97,18304.718999999986
2013-03-01,27,98,10594.729700000007
2013-03-08,27,1,29970.914500000003
2013-03-08,27,2,73265.81940000002
2013-03-08,27,3,12076.567699999996
2013-03-08,27,4,41598.41869999999
2013-03-08,27,5,27236.275100000013
2013-03-08,27,6,3803.1839999999993
2013-03-08,27,7,25128.46100000001
2013-03-08,27,8,40757.942400000014
2013-03-08,27,9,16378.562200000002
2013-03-08,27,10,32796.690500000026
2013-03-08,27,11,14204.663300000004
2013-03-08,27,12,3768.9895999999994
2013-03-08,27,13,51131.54019999999
2013-03-08,27,14,26791.060599999997
2013-03-08,27,16,7022.0229
2013-03-08,27,17,17255.658600000013
2013-03-08,27,18,5293.9431
2013-03-08,27,19,1875.3026000000004
2013-03-08,27,20,10312.693200000002
2013-03-08,27,21,6453.377100000001
2013-03-08,27,22,16318.969599999995
2013-03-08,27,23,29078.220600000015
2013-03-08,27,24,6755.164300000008
2013-03-08,27,25,9285.391800000001
2013-03-08,27,26,11313.2273
2013-03-08,27,27,2004.1182000000013
2013-03-08,27,28,1006.0664000000007
2013-03-08,27,29,6640.512800000004
2013-03-08,27,30,4180.610900000001
2013-03-08,27,31,2181.7876
2013-03-08,27,32,7595.9193
2013-03-08,27,33,8157.665400000006
2013-03-08,27,34,13215.493999999999
2013-03-08,27,35,2633.5941000000007
2013-03-08,27,36,1762.513
2013-03-08,27,37,2412.755799999998
2013-03-08,27,38,40610.32239999999
2013-03-08,27,40,68845.93669999998
2013-03-08,27,41,1894.9057999999998
2013-03-08,27,42,9286.371299999997
2013-03-08,27,44,4602.850700000002
2013-03-08,27,46,35688.40040000001
2013-03-08,27,49,10975.4435
2013-03-08,27,50,2717.16
2013-03-08,27,52,2734.492199999999
2013-03-08,27,55,10882.069000000001
2013-03-08,27,56,2025.4781
2013-03-08,27,58,1879.3751000000004
2013-03-08,27,59,365.5701000000001
2013-03-08,27,60,94.78399999999999
2013-03-08,27,67,10223.127600000005
2013-03-08,27,71,9884.8689
2013-03-08,27,72,56157.37019999998
2013-03-08,27,74,26688.189700000006
2013-03-08,27,79,36165.42239999997
2013-03-08,27,80,24391.31849999999
2013-03-08,27,81,26625.539500000003
2013-03-08,27,82,24248.973499999993
2013-03-08,27,83,10059.064000000002
2013-03-08,27,85,3110.376200000001
2013-03-08,27,87,15281.691300000015
2013-03-08,27,90,94662.03799999997
2013-03-08,27,91,69997.31329999997
2013-03-08,27,92,100000.0
2013-03-08,27,93,54199.098200000015
2013-03-08,27,94,64891.612299999986
2013-03-08,27,95,99696.5734
2013-03-08,27,96,14026.914099999996
2013-03-08,27,97,18982.472099999995
2013-03-08,27,98,10385.726500000013
2013-03-15,27,1,29870.36740000001
2013-03-15,27,2,76446.14170000005
2013-03-15,27,3,11777.647999999994
2013-03-15,27,4,40129.804399999986
2013-03-15,27,5,25231.241100000003
2013-03-15,27,6,3797.9215999999997
2013-03-15,27,7,27737.79930000002
2013-03-15,27,8,40665.82230000002
2013-03-15,27,9,18753.694000000003
2013-03-15,27,10,32744.38840000005
2013-03-15,27,11,14143.528000000006
2013-03-15,27,12,3795.636199999999
2013-03-15,27,13,50700.814499999964
2013-03-15,27,14,25392.9296
2013-03-15,27,16,11441.204900000002
2013-03-15,27,17,17821.732700000004
2013-03-15,27,18,8604.688600000003
2013-03-15,27,19,1737.1993000000002
2013-03-15,27,20,9809.0874
2013-03-15,27,21,6629.7078
2013-03-15,27,22,16956.711700000003
2013-03-15,27,23,29681.13440000003
2013-03-15,27,24,6402.6341000000075
2013-03-15,27,25,9559.317400000005
2013-03-15,27,26,11692.642099999995
2013-03-15,27,27,2004.0912000000012
2013-03-15,27,28,1007.4639000000008
2013-03-15,27,29,6834.703000000004
2013-03-15,27,30,4595.762300000001
2013-03-15,27,31,2166.9496000000013
2013-03-15,27,32,7286.9157000000005
2013-03-15,27,33,8311.713300000009
2013-03-15,27,34,14963.437800000007
2013-03-15,27,35,2926.9112
2013-03-15,27,36,1931.3358999999991
2013-03-15,27,37,2388.199999999999
2013-03-15,27,38,41116.965599999974
2013-03-15,27,40,70521.55390000006
2013-03-15,27,41,2060.7927
2013-03-15,27,42,10012.238599999997
2013-03-15,27,44,4499.6262
2013-03-15,27,46,37425.55859999997
2013-03-15,27,49,11514.124499999993
2013-03-15,27,50,2812.07
2013-03-15,27,52,2888.131600000001
2013-03-15,27,54,33.46460000000004
2013-03-15,27,55,10362.980099999993
2013-03-15,27,56,3866.651899999997
2013-03-15,27,58,1520.0717000000002
2013-03-15,27,59,376.8312000000002
2013-03-15,27,60,65.888
2013-03-15,27,67,10477.194100000004
2013-03-15,27,71,9666.075699999996
2013-03-15,27,72,55686.946199999984
2013-03-15,27,74,26584.610599999993
2013-03-15,27,79,36967.36909999999
2013-03-15,27,80,24446.533799999994
2013-03-15,27,81,27421.515400000004
2013-03-15,27,82,24443.721799999992
2013-03-15,27,83,10446.850499999995
2013-03-15,27,85,3119.3277999999978
2013-03-15,27,87,14512.750900000008
2013-03-15,27,90,95295.79169999994
2013-03-15,27,91,66082.1013
2013-03-15,27,92,99947.88960000001
2013-03-15,27,93,53297.050100000015
2013-03-15,27,94,67370.16790000001
2013-03-15,27,95,100000.0
2013-03-15,27,96,14476.245900000007
2013-03-15,27,97,19288.323600000007
2013-03-15,27,98,10378.954100000008
2013-03-22,27,1,38403.84429999999
2013-03-22,27,2,72033.1987
2013-03-22,27,3,12726.662300000004
2013-03-22,27,4,39140.91870000001
2013-03-22,27,5,23042.378499999995
2013-03-22,27,6,4365.737800000002
2013-03-22,27,7,27905.102600000006
2013-03-22,27,8,39965.03470000002
2013-03-22,27,9,17622.9046
2013-03-22,27,10,34042.33840000003
2013-03-22,27,11,16574.2082
2013-03-22,27,12,3833.832600000001
2013-03-22,27,13,50309.14409999998
2013-03-22,27,14,25549.0388
2013-03-22,27,16,11089.9867
2013-03-22,27,17,17359.9213
2013-03-22,27,18,12593.629199999992
2013-03-22,27,19,1702.9425999999999
2013-03-22,27,20,9683.697299999998
2013-03-22,27,21,6534.968400000001
2013-03-22,27,22,14127.02109999999
2013-03-22,27,23,30337.226600000016
2013-03-22,27,24,6569.7024000000065
2013-03-22,27,25,9576.9178
2013-03-22,27,26,11082.574400000009
2013-03-22,27,27,2024.3403000000014
2013-03-22,27,28,925.7602000000002
2013-03-22,27,29,7084.162399999998
2013-03-22,27,30,4579.0219000000025
2013-03-22,27,31,2332.6368000000007
2013-03-22,27,32,7671.892599999997
2013-03-22,27,33,8349.101
2013-03-22,27,34,13584.991000000005
2013-03-22,27,35,2667.3556999999996
2013-03-22,27,36,1966.8647999999996
2013-03-22,27,37,2361.0294999999987
2013-03-22,27,38,39744.3103
2013-03-22,27,40,69932.4139
2013-03-22,27,41,2313.8619999999996
2013-03-22,27,42,9108.538700000003
2013-03-22,27,44,4242.1819000000005
2013-03-22,27,46,35473.29130000001
2013-03-22,27,49,10947.792899999999
2013-03-22,27,50,2658.79
2013-03-22,27,52,2909.8701000000005
2013-03-22,27,54,29.242000000000026
2013-03-22,27,55,9845.897599999995
2013-03-22,27,56,4646.675299999998
2013-03-22,27,58,1910.2490999999998
2013-03-22,27,59,367.1474000000001
2013-03-22,27,60,117.53599999999997
2013-03-22,27,67,9423.881300000003
2013-03-22,27,71,10253.755700000002
2013-03-22,27,72,55256.36990000001
2013-03-22,27,74,25554.355800000005
2013-03-22,27,79,36221.21549999998
2013-03-22,27,80,24803.474099999992
2013-03-22,27,81,27588.083200000005
2013-03-22,27,82,23915.887799999982
2013-03-22,27,83,10072.70459999999
2013-03-22,27,85,3300.7829999999985
2013-03-22,27,87,14176.465100000012
2013-03-22,27,90,94302.89129999999
2013-03-22,27,91,65824.29729999999
2013-03-22,27,92,100000.0
2013-03-22,27,93,52883.733999999975
2013-03-22,27,94,67781.67060000007
2013-03-22,27,95,98030.70529999999
2013-03-22,27,96,14235.7545
2013-03-22,27,97,19209.483499999995
2013-03-22,27,98,10798.335700000001
2013-03-29,27,1,40244.34629999998
2013-03-29,27,2,76358.61780000002
2013-03-29,27,3,12784.589100000001
2013-03-29,27,4,37473.653700000024
2013-03-29,27,5,20192.068199999994
2013-03-29,27,6,4538.463700000002
2013-03-29,27,7,27379.28399999999
2013-03-29,27,8,39778.824100000005
2013-03-29,27,9,20249.544899999997
2013-03-29,27,10,33513.13800000001
2013-03-29,27,11,15970.150700000007
2013-03-29,27,12,3733.6072000000004
2013-03-29,27,13,44946.644700000026
2013-03-29,27,14,24743.503899999996
2013-03-29,27,16,16774.902199999997
2013-03-29,27,17,17037.071200000002
2013-03-29,27,18,9077.621099999995
2013-03-29,27,19,1141.5166000000002
2013-03-29,27,20,8588.762400000005
2013-03-29,27,21,7095.878199999998
2013-03-29,27,22,13902.915299999999
2013-03-29,27,23,29126.32770000001
2013-03-29,27,24,6353.043800000003
2013-03-29,27,25,9998.321400000008
2013-03-29,27,26,11087.840400000003
2013-03-29,27,27,1804.8656000000005
2013-03-29,27,28,876.1311999999999
2013-03-29,27,29,7447.833199999998
2013-03-29,27,30,5028.804300000002
2013-03-29,27,31,2246.4147999999996
2013-03-29,27,32,6868.168199999998
2013-03-29,27,33,8342.207400000001
2013-03-29,27,34,15091.566600000006
2013-03-29,27,35,3115.4951999999994
2013-03-29,27,36,2298.2855999999997
2013-03-29,27,37,2344.1583
2013-03-29,27,38,39863.21959999999
2013-03-29,27,40,67161.72529999999
2013-03-29,27,41,2438.0867000000003
2013-03-29,27,42,10242.907199999996
2013-03-29,27,44,4129.405100000002
2013-03-29,27,46,38234.392799999994
2013-03-29,27,49,9742.179200000006
2013-03-29,27,50,2443.705
2013-03-29,27,52,2988.735800000001
2013-03-29,27,54,40.83110000000001
2013-03-29,27,55,9118.945599999997
2013-03-29,27,56,6028.106499999997
2013-03-29,27,58,1946.2889000000002
2013-03-29,27,59,386.5283000000001
2013-03-29,27,60,99.025
2013-03-29,27,67,9693.5298
2013-03-29,27,71,9867.938999999995
2013-03-29,27,72,51020.96689999999
2013-03-29,27,74,23909.184700000005
2013-03-29,27,79,34550.0716
2013-03-29,27,80,25044.379899999985
2013-03-29,27,81,28133.437500000004
2013-03-29,27,82,24059.62259999999
2013-03-29,27,83,8588.769499999999
2013-03-29,27,85,3393.2136999999993
2013-03-29,27,87,13212.872800000003
2013-03-29,27,90,89404.92640000004
2013-03-29,27,91,59934.7248
2013-03-29,27,92,100000.0
2013-03-29,27,93,46452.06300000004
2013-03-29,27,94,66628.55220000002
2013-03-29,27,95,98321.08739999999
2013-03-29,27,96,14068.935299999996
2013-03-29,27,97,17966.9128
2013-03-29,27,98,10730.065499999999
2013-03-29,27,99,3584.4344
2013-04-05,27,1,55217.14920000001
2013-04-05,27,2,74988.74710000005
2013-04-05,27,3,12184.028299999998
2013-04-05,27,4,42816.3673
2013-04-05,27,5,22733.03379999999
2013-04-05,27,6,4941.789199999998
2013-04-05,27,7,36696.85740000001
2013-04-05,27,8,39616.87979999997
2013-04-05,27,9,27675.86660000002
2013-04-05,27,10,33321.093799999995
2013-04-05,27,11,15769.59769999999
2013-04-05,27,12,3622.4679999999976
2013-04-05,27,13,48832.32959999997
2013-04-05,27,14,25848.0495
2013-04-05,27,16,24129.1456
2013-04-05,27,17,17352.7522
2013-04-05,27,18,12756.362800000003
2013-04-05,27,19,1517.4332999999997
2013-04-05,27,20,9262.292500000003
2013-04-05,27,21,6374.590699999998
2013-04-05,27,22,16254.516300000007
2013-04-05,27,23,30112.24390000003
2013-04-05,27,24,6515.482900000005
2013-04-05,27,25,13827.63149999999
2013-04-05,27,26,11730.8169
2013-04-05,27,27,2101.3239000000003
2013-04-05,27,28,995.3030000000002
2013-04-05,27,29,7180.619800000003
2013-04-05,27,30,4240.7583
2013-04-05,27,31,2208.767700000001
2013-04-05,27,32,7942.134199999997
2013-04-05,27,33,7609.502100000007
2013-04-05,27,34,14817.712999999996
2013-04-05,27,35,3330.9010999999987
2013-04-05,27,36,2288.0371999999993
2013-04-05,27,37,2290.8238
2013-04-05,27,38,38842.67069999998
2013-04-05,27,40,69892.63100000007
2013-04-05,27,41,2078.3568000000005
2013-04-05,27,42,10477.257000000005
2013-04-05,27,44,4204.091400000001
2013-04-05,27,46,37931.837700000004
2013-04-05,27,49,10292.962099999995
2013-04-05,27,50,2589.14
2013-04-05,27,52,2749.5741000000016
2013-04-05,27,54,42.67340000000003
2013-04-05,27,55,9779.559599999993
2013-04-05,27,56,11905.693700000002
2013-04-05,27,58,1978.09
2013-04-05,27,59,373.393
2013-04-05,27,60,93.096
2013-04-05,27,67,11066.060299999997
2013-04-05,27,71,11138.228700000003
2013-04-05,27,72,51932.68219999999
2013-04-05,27,74,26256.279699999992
2013-04-05,27,79,36431.79240000001
2013-04-05,27,80,25531.508700000002
2013-04-05,27,81,28078.073899999996
2013-04-05,27,82,23848.594199999985
2013-04-05,27,83,9899.408899999993
2013-04-05,27,85,3478.9988
2013-04-05,27,87,14950.8965
2013-04-05,27,90,96554.9
2013-04-05,27,91,67305.86779999996
2013-04-05,27,92,100000.0
2013-04-05,27,93,52396.369800000015
2013-04-05,27,94,67582.55270000001
2013-04-05,27,95,99477.5407
2013-04-05,27,96,15374.621400000005
2013-04-05,27,97,19300.2356
2013-04-05,27,98,10564.992800000005
2013-04-05,27,99,354.99939999999987
2013-04-12,27,1,47331.26869999999
2013-04-12,27,2,75890.1162
2013-04-12,27,3,11319.928999999996
2013-04-12,27,4,42199.78170000001
2013-04-12,27,5,24830.314099999992
2013-04-12,27,6,5078.596899999999
2013-04-12,27,7,38910.98020000003
2013-04-12,27,8,39322.203
2013-04-12,27,9,30981.238100000006
2013-04-12,27,10,35106.4814
2013-04-12,27,11,15144.922299999998
2013-04-12,27,12,3904.8535999999995
2013-04-12,27,13,49798.45709999999
2013-04-12,27,14,27813.600700000006
2013-04-12,27,16,38066.72259999999
2013-04-12,27,17,16664.204400000006
2013-04-12,27,18,11071.350700000005
2013-04-12,27,19,1382.0493
2013-04-12,27,20,9904.267100000003
2013-04-12,27,21,6379.297900000001
2013-04-12,27,22,16016.936300000007
2013-04-12,27,23,35106.526099999995
2013-04-12,27,24,7926.3818999999985
2013-04-12,27,25,12900.108199999986
2013-04-12,27,26,12724.8211
2013-04-12,27,27,2150.653700000002
2013-04-12,27,28,1024.4406000000006
2013-04-12,27,29,7156.1483
2013-04-12,27,30,5238.9088999999985
2013-04-12,27,31,2399.446600000001
2013-04-12,27,32,9994.398299999999
2013-04-12,27,33,8198.141300000003
2013-04-12,27,34,18075.908699999993
2013-04-12,27,35,4036.038799999999
2013-04-12,27,36,2106.1153999999997
2013-04-12,27,37,2314.5505000000007
2013-04-12,27,38,37879.84859999999
2013-04-12,27,40,70814.48799999998
2013-04-12,27,41,2086.541400000001
2013-04-12,27,42,10899.034199999996
2013-04-12,27,44,4090.281899999999
2013-04-12,27,46,40939.56399999997
2013-04-12,27,49,10424.597499999994
2013-04-12,27,50,2706.0361
2013-04-12,27,52,2720.7295000000013
2013-04-12,27,55,9737.324199999995
2013-04-12,27,56,11410.497999999998
2013-04-12,27,58,1563.33
2013-04-12,27,59,347.8032000000001
2013-04-12,27,60,95.17999999999998
2013-04-12,27,67,10310.733799999996
2013-04-12,27,71,10012.259400000004
2013-04-12,27,72,51979.03510000001
2013-04-12,27,74,26404.76689999998
2013-04-12,27,79,36688.9516
2013-04-12,27,80,25736.959399999996
2013-04-12,27,81,28185.911999999997
2013-04-12,27,82,25480.329099999984
2013-04-12,27,83,10023.73449999999
2013-04-12,27,85,3459.9947999999968
2013-04-12,27,87,15279.457700000004
2013-04-12,27,90,91488.52559999996
2013-04-12,27,91,67398.2093
2013-04-12,27,92,100000.0
2013-04-12,27,93,53354.40200000001
2013-04-12,27,94,70625.39329999998
2013-04-12,27,95,99673.5331
2013-04-12,27,96,17781.61209999999
2013-04-12,27,97,19553.795000000006
2013-04-12,27,98,11036.753900000012
2013-04-12,27,99,62.402200000000015
2013-04-19,27,1,23096.43040000001
2013-04-19,27,2,76674.69890000005
2013-04-19,27,3,11269.471499999996
2013-04-19,27,4,42390.6859
2013-04-19,27,5,22680.93910000001
2013-04-19,27,6,4913.8426
2013-04-19,27,7,37851.56180000002
2013-04-19,27,8,40206.25020000003
2013-04-19,27,9,30809.07
2013-04-19,27,10,34842.27869999999
2013-04-19,27,11,15575.102000000006
2013-04-19,27,12,4190.886200000001
2013-04-19,27,13,51137.998899999984
2013-04-19,27,14,27568.701500000003
2013-04-19,27,16,35572.3489
2013-04-19,27,17,17463.263400000007
2013-04-19,27,18,2110.658999999999
2013-04-19,27,19,1494.9880000000007
2013-04-19,27,20,10209.666000000007
2013-04-19,27,21,6366.3839999999955
2013-04-19,27,22,15843.940500000008
2013-04-19,27,23,35045.81409999999
2013-04-19,27,24,8508.724
2013-04-19,27,25,13058.018899999992
2013-04-19,27,26,12866.055900000001
2013-04-19,27,27,2066.8333000000016
2013-04-19,27,28,982.6678999999999
2013-04-19,27,29,7496.349099999998
2013-04-19,27,30,5723.302299999999
2013-04-19,27,31,2358.4478999999997
2013-04-19,27,32,7679.653800000001
2013-04-19,27,33,7963.753899999999
2013-04-19,27,34,18603.890799999986
2013-04-19,27,35,3837.2373
2013-04-19,27,36,2325.8246
2013-04-19,27,37,2327.0128000000027
2013-04-19,27,38,39383.68499999997
2013-04-19,27,40,69270.6114
2013-04-19,27,41,2114.8992000000003
2013-04-19,27,42,10832.640799999994
2013-04-19,27,44,4199.9692
2013-04-19,27,46,40093.03599999998
2013-04-19,27,49,10834.990199999995
2013-04-19,27,50,2688.675
2013-04-19,27,52,2689.258100000002
2013-04-19,27,55,8722.606500000004
2013-04-19,27,56,13333.258999999995
2013-04-19,27,58,1445.27
2013-04-19,27,59,357.4274
2013-04-19,27,60,98.79799999999997
2013-04-19,27,67,10183.593499999995
2013-04-19,27,71,10500.489500000003
2013-04-19,27,72,49504.9162
2013-04-19,27,74,26425.352099999996
2013-04-19,27,79,36703.102399999996
2013-04-19,27,80,25271.29700000001
2013-04-19,27,81,27995.94970000002
2013-04-19,27,82,22938.377899999996
2013-04-19,27,83,9691.00849999999
2013-04-19,27,85,3533.6486999999993
2013-04-19,27,87,14468.20529999999
2013-04-19,27,90,90439.52780000001
2013-04-19,27,91,65071.765100000004
2013-04-19,27,92,100000.0
2013-04-19,27,93,53072.9843
2013-04-19,27,94,69513.0401
2013-04-19,27,95,99748.80320000001
2013-04-19,27,96,17758.855699999996
2013-04-19,27,97,19155.6437
2013-04-19,27,98,10712.504700000007
2013-04-19,27,99,32.24350000000002
2013-04-26,27,1,24628.115200000004
2013-04-26,27,2,78363.693
2013-04-26,27,3,11600.1971
2013-04-26,27,4,42127.148600000015
2013-04-26,27,5,21972.18810000001
2013-04-26,27,6,4954.2438999999995
2013-04-26,27,7,47597.31369999999
2013-04-26,27,8,42501.708499999986
2013-04-26,27,9,29858.963799999998
2013-04-26,27,10,35991.56199999998
2013-04-26,27,11,14517.70890000001
2013-04-26,27,12,4143.967000000001
2013-04-26,27,13,51194.6847
2013-04-26,27,14,28106.698600000003
2013-04-26,27,16,35846.618700000006
2013-04-26,27,17,17957.823500000002
2013-04-26,27,18,690.3515000000002
2013-04-26,27,19,1440.7085000000006
2013-04-26,27,20,10906.143600000003
2013-04-26,27,21,6444.782799999999
2013-04-26,27,22,16153.80890000001
2013-04-26,27,23,35252.22259999999
2013-04-26,27,24,9071.8416
2013-04-26,27,25,13994.292300000005
2013-04-26,27,26,12424.492400000003
2013-04-26,27,27,1886.5834000000002
2013-04-26,27,28,942.6177999999999
2013-04-26,27,29,7559.865599999998
2013-04-26,27,30,5590.2837
2013-04-26,27,31,2227.5282999999986
2013-04-26,27,32,7177.773500000002
2013-04-26,27,33,8678.967400000001
2013-04-26,27,34,17727.454299999994
2013-04-26,27,35,3719.1816999999996
2013-04-26,27,36,2538.9770999999996
2013-04-26,27,37,2435.167200000001
2013-04-26,27,38,38949.42759999996
2013-04-26,27,40,69346.34620000003
2013-04-26,27,41,2091.2933
2013-04-26,27,42,10584.774300000005
2013-04-26,27,44,4359.410400000001
2013-04-26,27,46,39926.76739999998
2013-04-26,27,49,10540.3789
2013-04-26,27,50,2572.89
2013-04-26,27,52,2616.5649000000008
2013-04-26,27,54,29.785700000000034
2013-04-26,27,55,9851.625999999998
2013-04-26,27,56,14172.898099999993
2013-04-26,27,58,1490.16
2013-04-26,27,59,354.24560000000014
2013-04-26,27,60,96.30199999999999
2013-04-26,27,67,10562.737899999993
2013-04-26,27,71,10370.0582
2013-04-26,27,72,51318.35800000001
2013-04-26,27,74,25619.552299999996
2013-04-26,27,79,37245.14130000001
2013-04-26,27,80,25495.81259999999
2013-04-26,27,81,27799.56240000001
2013-04-26,27,82,23252.191400000007
2013-04-26,27,83,8914.7182
2013-04-26,27,85,3580.3138000000013
2013-04-26,27,87,14302.347699999995
2013-04-26,27,90,92872.405
2013-04-26,27,91,62776.14890000004
2013-04-26,27,92,100000.0
2013-04-26,27,93,51529.549499999994
2013-04-26,27,94,71938.55500000002
2013-04-26,27,95,100000.0
2013-04-26,27,96,16675.444499999987
2013-04-26,27,97,19070.090699999997
2013-04-26,27,98,11611.300800000005
2013-04-26,27,99,119.23960000000005
2013-05-03,27,1,24501.963900000002
2013-05-03,27,2,76658.5237
2013-05-03,27,3,11733.474699999997
2013-05-03,27,4,43572.82480000002
2013-05-03,27,5,20568.61220000001
2013-05-03,27,6,5295.8300999999965
2013-05-03,27,7,48888.93739999998
2013-05-03,27,8,41311.64449999998
2013-05-03,27,9,32887.80220000001
2013-05-03,27,10,37491.21220000001
2013-05-03,27,11,16507.615699999988
2013-05-03,27,12,3993.9863
2013-05-03,27,13,51902.28079999998
2013-05-03,27,14,28247.216200000003
2013-05-03,27,16,47488.58360000001
2013-05-03,27,17,16609.08030000001
2013-05-03,27,18,30.95919999999999
2013-05-03,27,19,1675.3655
2013-05-03,27,20,11300.43930000001
2013-05-03,27,21,6434.790900000001
2013-05-03,27,22,16268.077700000005
2013-05-03,27,23,36045.748300000014
2013-05-03,27,24,10948.687400000004
2013-05-03,27,25,14054.94809999999
2013-05-03,27,26,12023.905700000001
2013-05-03,27,27,2012.0846
2013-05-03,27,28,972.383400000001
2013-05-03,27,29,7290.3613000000005
2013-05-03,27,30,5713.709000000002
2013-05-03,27,31,2405.7480000000005
2013-05-03,27,32,8316.891399999999
2013-05-03,27,33,9419.524700000004
2013-05-03,27,34,22879.036099999994
2013-05-03,27,35,4755.492299999999
2013-05-03,27,36,2748.6027999999997
2013-05-03,27,37,2554.2542999999996
2013-05-03,27,38,38548.33479999999
2013-05-03,27,40,69185.46530000004
2013-05-03,27,41,1934.0897000000002
2013-05-03,27,42,10463.606699999998
2013-05-03,27,44,4331.8776
2013-05-03,27,46,40550.540499999996
2013-05-03,27,47,-25.0519
2013-05-03,27,49,10568.056499999997
2013-05-03,27,50,2621.3994000000002
2013-05-03,27,52,2569.606
2013-05-03,27,54,30.530400000000032
2013-05-03,27,55,8640.552100000003
2013-05-03,27,56,22457.559199999996
2013-05-03,27,58,1595.5597
2013-05-03,27,59,350.73330000000016
2013-05-03,27,60,98.98199999999996
2013-05-03,27,67,17910.710600000006
2013-05-03,27,71,9974.522900000005
2013-05-03,27,72,49768.75500000001
2013-05-03,27,74,26029.494099999978
2013-05-03,27,79,36008.8242
2013-05-03,27,80,25896.494099999996
2013-05-03,27,81,28642.809700000016
2013-05-03,27,82,26168.492
2013-05-03,27,83,7800.583800000002
2013-05-03,27,85,3592.567699999998
2013-05-03,27,87,15530.96439999999
2013-05-03,27,90,90955.00059999997
2013-05-03,27,91,67080.93579999999
2013-05-03,27,92,100000.0
2013-05-03,27,93,53147.35730000001
2013-05-03,27,94,74891.42619999994
2013-05-03,27,95,99674.86170000002
2013-05-03,27,96,18396.10569999999
2013-05-03,27,97,19504.360999999994
2013-05-03,27,98,11193.971200000005
2013-05-03,27,99,72.69040000000004
2013-05-10,27,1,24274.490299999998
2013-05-10,27,2,77390.9023
2013-05-10,27,3,11386.4741
2013-05-10,27,4,43033.713500000034
2013-05-10,27,5,20458.823000000015
2013-05-10,27,6,5257.488399999999
2013-05-10,27,7,40773.448699999986
2013-05-10,27,8,40400.356
2013-05-10,27,9,32696.55100000001
2013-05-10,27,10,36342.83830000002
2013-05-10,27,11,16419.69089999999
2013-05-10,27,12,3947.760099999998
2013-05-10,27,13,51296.6831
2013-05-10,27,14,27754.399899999997
2013-05-10,27,16,44757.25459999999
2013-05-10,27,17,16526.36900000001
2013-05-10,27,18,7.456800000000003
2013-05-10,27,19,1611.8586000000007
2013-05-10,27,20,10808.391400000004
2013-05-10,27,21,6157.941300000002
2013-05-10,27,22,16029.440100000005
2013-05-10,27,23,35319.97910000002
2013-05-10,27,24,8124.335999999997
2013-05-10,27,25,13776.726
2013-05-10,27,26,12169.348000000004
2013-05-10,27,27,1979.8541000000002
2013-05-10,27,28,962.3058000000012
2013-05-10,27,29,7605.003699999996
2013-05-10,27,30,5537.267800000001
2013-05-10,27,31,2540.896000000002
2013-05-10,27,32,8726.327700000002
2013-05-10,27,33,8801.9476
2013-05-10,27,34,19640.79369999999
2013-05-10,27,35,4466.4898
2013-05-10,27,36,2540.0358999999994
2013-05-10,27,37,2495.6481
2013-05-10,27,38,37522.28170000001
2013-05-10,27,40,69875.54940000003
2013-05-10,27,41,1981.2947000000004
2013-05-10,27,42,10777.4466
2013-05-10,27,44,4571.512999999999
2013-05-10,27,46,40502.522399999994
2013-05-10,27,49,10770.413399999998
2013-05-10,27,50,2599.5944
2013-05-10,27,52,2695.0856000000003
2013-05-10,27,54,35.45070000000004
2013-05-10,27,55,8887.514700000005
2013-05-10,27,56,23476.603900000002
2013-05-10,27,58,1306.4994
2013-05-10,27,59,361.23560000000015
2013-05-10,27,60,117.73999999999998
2013-05-10,27,67,24862.432399999987
2013-05-10,27,71,10438.729500000007
2013-05-10,27,72,49021.3438
2013-05-10,27,74,25526.86299999998
2013-05-10,27,79,36585.18810000001
2013-05-10,27,80,25932.39460000001
2013-05-10,27,81,28527.065200000015
2013-05-10,27,82,26165.662599999992
2013-05-10,27,83,8631.8755
2013-05-10,27,85,3689.1410999999953
2013-05-10,27,87,15471.369100000002
2013-05-10,27,90,89766.45469999993
2013-05-10,27,91,68786.39749999998
2013-05-10,27,92,100000.0
2013-05-10,27,93,55374.44109999996
2013-05-10,27,94,73223.61219999999
2013-05-10,27,95,99888.0826
2013-05-10,27,96,18133.397199999985
2013-05-10,27,97,19789.584199999998
2013-05-10,27,98,10834.011600000005
2013-05-10,27,99,67.7231
2013-05-17,27,1,23640.47500000001
2013-05-17,27,2,77836.23079999998
2013-05-17,27,3,11232.8594
2013-05-17,27,4,42598.07990000002
2013-05-17,27,5,20657.313600000005
2013-05-17,27,6,5614.110699999997
2013-05-17,27,7,41752.36709999998
2013-05-17,27,8,40200.252999999975
2013-05-17,27,9,33092.969800000006
2013-05-17,27,10,36685.21349999999
2013-05-17,27,11,16338.8729
2013-05-17,27,12,3970.3104000000008
2013-05-17,27,13,51521.158899999995
2013-05-17,27,14,26276.048499999997
2013-05-17,27,16,46805.46319999999
2013-05-17,27,17,16206.726500000004
2013-05-17,27,18,2.5303000000000004
